software,amazon,software.amazon.awssdk.services.forecast.model.ListDatasetGroupsRequest,Machine Learning,Prediction
software,amazon,software.amazon.awssdk.services.forecast.model.ListDatasetGroupsResponse,Machine Learning,Prediction
undefined,undefined,com.amazonaws.Response,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.rds.model.CreateDbParameterGroupResponse,Databases,Database Optimization
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.QueryRequest,Databases,Query Execution
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.QueryResult,Databases,Query Execution
software,amazon,software.amazon.awssdk.services.forecast.model.DatasetSummary,Machine Learning,Prediction
software,amazon,software.amazon.awssdk.services.forecast.model.ListDatasetsRequest,Machine Learning,Data Preprocessing
software,amazon,software.amazon.awssdk.services.forecast.model.ListDatasetsResponse,Machine Learning,Prediction
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.BatchWriteItemRequest,Databases,Transaction Management
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.AttributeAction,Databases,Schema Design
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.AttributeValueUpdate,Databases,Schema Design
software,amazon,software.amazon.awssdk.services.forecast.model.ListForecastsResponse,Machine Learning,Prediction
software,amazon,software.amazon.awssdk.services.forecast.ForecastClient,Machine Learning,Prediction
software,amazon,software.amazon.awssdk.services.forecast.model.ListForecastsRequest,Machine Learning,Prediction
software,amazon,software.amazon.awssdk.services.forecast.model.ForecastSummary,Machine Learning,Prediction
software,amazon,software.amazon.awssdk.services.glacier.GlacierClient,Cloud,Data Migration
example,glue,com.example.glue.scenario.GlueScenario,Test,Integration Testing
software,amazon,software.amazon.awssdk.services.glue.GlueClient,Big Data,Data Processing
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.BatchWriteItemResult,Databases,Transaction Management
services,dynamodbv2,com.amazonaws.services.dynamodbv2.datamodeling.DynamoDBAttribute,Databases,Schema Design
services,dynamodbv2,com.amazonaws.services.dynamodbv2.datamodeling.DynamoDBHashKey,Databases,Schema Design
services,dynamodbv2,com.amazonaws.services.dynamodbv2.datamodeling.DynamoDBMapper,Databases,Schema Design
services,dynamodbv2,com.amazonaws.services.dynamodbv2.datamodeling.DynamoDBTable,Databases,Schema Design
services,dynamodbv2,com.amazonaws.services.dynamodbv2.datamodeling.DynamoDBRangeKey,Databases,Schema Design
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.ConsumedCapacity,Databases,Database Optimization
example,guardduty,com.example.guardduty.GetDetector,Security,Intrusion Detection
example,guardduty,com.example.guardduty.GetFindings,Security,Intrusion Detection
example,guardduty,com.example.guardduty.ListDetectors,Cloud,Cloud Security
software,amazon,software.amazon.awssdk.core.ResponseBytes,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.rds.model.DBParameterGroup,Databases,Database Optimization
software,amazon,software.amazon.awssdk.services.glacier.model.JobParameters,Cloud,Data Migration
util,util,java.util.HashSet,Data Structure,Linear Structures
software,amazon,software.amazon.awssdk.services.guardduty.GuardDutyClient,Cloud,Cloud Security
util,util,java.util.TimeZone,Internationalization,Date/Time Formatting
software,amazon,software.amazon.awssdk.services.glacier.model.InitiateJobResponse,Cloud,Data Migration
software,amazon,software.amazon.awssdk.services.glacier.model.GlacierException,Cloud,Data Migration
software,amazon,software.amazon.awssdk.services.glacier.model.InitiateJobRequest,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.glacier.model.DescribeJobRequest,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.glacier.model.DescribeJobResponse,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.glacier.model.GetJobOutputRequest,Cloud,Data Migration
software,amazon,software.amazon.awssdk.services.glacier.model.GetJobOutputResponse,Cloud,Data Migration
software,amazon,software.amazon.awssdk.services.rds.model.DBSnapshot,Databases,Backup and Recovery
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.DeleteRequest,Databases,Transaction Management
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.LocalSecondaryIndex,Databases,Schema Design
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.Projection,Databases,Query Execution
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.ProjectionType,Databases,Schema Design
software,amazon,software.amazon.awssdk.services.iam.IamClient,Cloud,Cloud Security
software,amazon,software.amazon.awssdk.services.iam.model.AccessKey,Security,Authentication
software,amazon,software.amazon.awssdk.services.iam.model.User,Cloud,Cloud Security
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.PutRequest,Databases,Transaction Management
software,amazon,software.amazon.awssdk.services.glacier.model.CreateVaultRequest,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.glacier.model.CreateVaultResponse,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.rds.model.DescribeDbParameterGroupsResponse,Databases,Database Optimization
junit,jupiter,org.junit.jupiter.api.Assertions.assertTrue,Test,Unit Testing
software,amazon,software.amazon.awssdk.services.rds.model.DescribeDbParametersResponse,Databases,Query Execution
software,amazon,software.amazon.awssdk.services.glacier.model.DeleteArchiveRequest,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.rds.model.DescribeDbSnapshotsRequest,Databases,Backup and Recovery
software,amazon,software.amazon.awssdk.services.identitystore.IdentitystoreClient,Cloud,Cloud Security
software,amazon,software.amazon.awssdk.services.rds.model.DescribeDbSnapshotsResponse,Databases,Backup and Recovery
software,amazon,software.amazon.awssdk.services.glacier.model.DeleteVaultRequest,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.sqs.model.CreateQueueRequest,Cloud,Service Configuration
software,amazon,software.amazon.awssdk.services.sqs.model.GetQueueAttributesRequest,Cloud,Service Configuration
example,iot,com.example.iot.HelloIoT,Application,Integration
example,iot,com.example.iot.scenario.IotActions,Application,Integration
example,iot,com.example.iot.scenario.IotScenario,Application,Integration
software,amazon,software.amazon.awssdk.services.sqs.model.GetQueueAttributesResponse,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.glacier.model.DescribeVaultRequest,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.glacier.model.DescribeVaultResponse,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.glacier.model.ListVaultsRequest,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.glacier.model.ListVaultsResponse,Cloud,Resource Management
services,dynamodbv2,com.amazonaws.services.dynamodbv2.document.utils.ValueMap,Databases,Query Execution
auth,auth,com.amazonaws.auth.DefaultAWSCredentialsProviderChain,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.glacier.model.DescribeVaultOutput,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.iot.IotClient,Cloud,Service Configuration
software,amazon,software.amazon.awssdk.services.iotdataplane.IotDataPlaneClient,Cloud,Resource Management
services,dynamodbv2,com.amazonaws.services.dynamodbv2.AmazonDynamoDBStreams,Databases,Query Execution
services,dynamodbv2,com.amazonaws.services.dynamodbv2.AmazonDynamoDBStreamsClientBuilder,Databases,Query Execution
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.DeleteTableRequest,Databases,Schema Design
net,net,java.net.URI,Network,Protocol Implementation
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.DescribeTableResult,Databases,Schema Design
services,dynamodbv2,com.amazonaws.services.dynamodbv2.streamsadapter.AmazonDynamoDBStreamsAdapterClient,Databases,Database Optimization
example,fleetwise,com.example.fleetwise.HelloFleetwise,Application,App Configuration
example,fleetwise,com.example.fleetwise.scenario.FleetwiseActions,Application,Integration
services,dynamodbv2,com.amazonaws.services.dynamodbv2.streamsadapter.StreamsWorkerFactory,Databases,Database Optimization
services,kinesis,com.amazonaws.services.kinesis.clientlibrary.interfaces.v2.IRecordProcessorFactory,Big Data,Real-Time Processing
software,amazon,software.amazon.awssdk.services.iotfleetwise.model.Node,Cloud,Resource Management
example,iotsitewise,com.example.iotsitewise.HelloSitewise,Application,Integration
example,iotsitewise,com.example.iotsitewise.scenario.CloudFormationHelper,Cloud,Service Configuration
example,iotsitewise,com.example.iotsitewise.scenario.SitewiseActions,Application,Integration
services,kinesis,com.amazonaws.services.kinesis.clientlibrary.lib.worker.InitialPositionInStream,Big Data,Real-Time Processing
services,kinesis,com.amazonaws.services.kinesis.clientlibrary.lib.worker.KinesisClientLibConfiguration,Big Data,Real-Time Processing
services,kinesis,com.amazonaws.services.kinesis.clientlibrary.lib.worker.Worker,Big Data,Real-Time Processing
software,amazon,software.amazon.awssdk.services.sqs.model.SetQueueAttributesRequest,Cloud,Service Configuration
software,amazon,software.amazon.awssdk.services.rds.model.ModifyDbParameterGroupResponse,Databases,Database Optimization
software,amazon,software.amazon.awssdk.services.iotsitewise.model.CreateAssetModelResponse,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.iotsitewise.model.CreateAssetResponse,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.glacier.model.UploadArchiveRequest,Cloud,Data Migration
software,amazon,software.amazon.awssdk.services.glacier.model.UploadArchiveResponse,Cloud,Data Migration
software,amazon,software.amazon.awssdk.services.rds.model.CreateDbParameterGroupRequest,Databases,Database Optimization
software,amazon,software.amazon.awssdk.services.rds.model.DescribeDbParameterGroupsRequest,Databases,Database Optimization
software,amazon,software.amazon.awssdk.services.rds.model.DescribeDbParametersRequest,Databases,Query Execution
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.DeleteItemRequest,Databases,Query Execution
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.DescribeTableRequest,Databases,Schema Design
software,amazon,software.amazon.awssdk.services.rds.model.ModifyDbParameterGroupRequest,Databases,Database Optimization
software,amazon,software.amazon.awssdk.services.rds.model.DeleteDbParameterGroupRequest,Databases,Database Security
software,amazon,software.amazon.awssdk.services.sqs.model.DeleteQueueRequest,Cloud,Resource Management
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.PutItemRequest,Databases,Query Execution
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.ResourceInUseException,Databases,Transaction Management
software,amazon,software.amazon.awssdk.services.kendra.KendraClient,Search,Query Processing
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.StreamSpecification,Databases,Schema Design
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.StreamViewType,Databases,Database Optimization
example,keyspace,com.example.keyspace.HelloKeyspaces,Databases,Query Execution
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.UpdateItemRequest,Databases,Transaction Management
software,amazon,software.amazon.awssdk.services.glue.model.ListJobsRequest,Big Data,Data Processing
software,amazon,software.amazon.awssdk.services.glue.model.ListJobsResponse,Big Data,Data Processing
auth,auth,com.amazonaws.auth.PropertiesCredentials,Cloud,Cloud Security
software,amazon,software.amazon.awssdk.services.bedrockruntime.model.InvokeModelWithResponseStreamRequest,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.glue.model.GlueException,Big Data,Data Processing
software,amazon,software.amazon.awssdk.services.glue.model.SearchTablesRequest,Big Data,Data Processing
software,amazon,software.amazon.awssdk.services.glue.model.SearchTablesResponse,Big Data,Data Processing
software,amazon,software.amazon.awssdk.services.glue.model.Table,Big Data,Data Storage
software,amazon,software.amazon.awssdk.services.bedrockruntime.model.InvokeModelWithResponseStreamResponseHandler,Cloud,Service Configuration
software,amazon,software.amazon.awssdk.services.keyspaces.KeyspacesClient,Databases,Database Security
software,amazon,software.amazon.awssdk.services.rds.model.RebootDbInstanceRequest,Databases,Backup and Recovery
example,kinesis,com.example.kinesis.CreateDataStream,Big Data,Real-Time Processing
example,kinesis,com.example.kinesis.DescribeLimits,Big Data,Real-Time Processing
software,amazon,software.amazon.awssdk.services.guardduty.model.GetDetectorRequest,Security,Intrusion Detection
software,amazon,software.amazon.awssdk.services.guardduty.model.GetDetectorResponse,Security,Intrusion Detection
software,amazon,software.amazon.awssdk.services.guardduty.model.GuardDutyException,Security,Intrusion Detection
software,amazon,software.amazon.awssdk.services.kinesis.KinesisClient,Big Data,Real-Time Processing
example,kms,com.example.kms.scenario.KMSActions,Application,Integration
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.DescribeStreamRequest,Databases,Query Execution
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.DescribeStreamResult,Databases,Query Execution
software,amazon,software.amazon.awssdk.services.guardduty.model.Finding,Security,Intrusion Detection
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.GetRecordsRequest,Databases,Query Execution
software,amazon,software.amazon.awssdk.core.SdkBytes,Cloud,Resource Management
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.GetRecordsResult,Databases,Query Execution
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.GetShardIteratorRequest,Databases,Query Execution
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.GetShardIteratorResult,Databases,Query Execution
software,amazon,software.amazon.awssdk.services.guardduty.model.GetFindingsRequest,Security,Intrusion Detection
software,amazon,software.amazon.awssdk.services.guardduty.model.GetFindingsResponse,Security,Intrusion Detection
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.Record,Databases,Transaction Management
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.Shard,Databases,Database Optimization
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.ShardIteratorType,Databases,Query Execution
example,lambda,com.example.lambda.GetAccountSettings,Microservices/Services,Service Communication
example,lambda,com.example.lambda.scenario.LambdaScenario,Microservices/Services,Service Communication
services,dynamodbv2,com.amazonaws.services.dynamodbv2.util.TableUtils,Databases,Backup and Recovery
services,dynamodbv2,com.amazonaws.services.dynamodbv2.streamsadapter.model.RecordAdapter,Databases,Database Optimization
services,kinesis,com.amazonaws.services.kinesis.clientlibrary.interfaces.v2.IRecordProcessor,Big Data,Real-Time Processing
services,kinesis,com.amazonaws.services.kinesis.clientlibrary.lib.worker.ShutdownReason,Big Data,Real-Time Processing
software,amazon,software.amazon.awssdk.services.lambda.LambdaClient,Cloud,Service Configuration
services,kinesis,com.amazonaws.services.kinesis.clientlibrary.types.InitializationInput,Big Data,Real-Time Processing
services,kinesis,com.amazonaws.services.kinesis.clientlibrary.types.ProcessRecordsInput,Big Data,Real-Time Processing
services,kinesis,com.amazonaws.services.kinesis.clientlibrary.types.ShutdownInput,Big Data,Real-Time Processing
services,kinesis,com.amazonaws.services.kinesis.model.Record,Big Data,Real-Time Processing
nio,charset,java.nio.charset.Charset,Internationalization,Language Support
software,amazon,software.amazon.awssdk.services.lexmodelbuilding.LexModelBuildingClient,Cloud,Service Configuration
software,amazon,software.amazon.awssdk.services.guardduty.model.ListDetectorsResponse,Security,Intrusion Detection
software,amazon,software.amazon.awssdk.services.rds.model.RebootDbInstanceResponse,Databases,Backup and Recovery
services,ec2,com.amazonaws.services.ec2.AmazonEC2,Cloud,Virtualization
example,location,com.example.location.HelloLocation,Geographic Information System,Location Services
example,location,com.example.location.scenario.LocationActions,Geographic Information System,Location Services
services,ec2,com.amazonaws.services.ec2.AmazonEC2ClientBuilder,Cloud,Virtualization
services,ec2,com.amazonaws.services.ec2.model.AllocateAddressRequest,Cloud,Resource Management
services,ec2,com.amazonaws.services.ec2.model.AllocateAddressResult,Cloud,Resource Management
services,ec2,com.amazonaws.services.ec2.model.AssociateAddressRequest,Cloud,Resource Management
services,ec2,com.amazonaws.services.ec2.model.AssociateAddressResult,Cloud,Resource Management
services,ec2,com.amazonaws.services.ec2.model.DomainType,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.bedrockruntime.model.InvokeModelWithResponseStreamResponseHandler.Visitor,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.iam.model.GetAccessKeyLastUsedRequest,Cloud,Cloud Security
software,amazon,software.amazon.awssdk.services.location.model.BatchUpdateDevicePositionResponse,Geographic Information System,Location Services
software,amazon,software.amazon.awssdk.services.location.model.CalculateRouteResponse,Geographic Information System,Location Services
software,amazon,software.amazon.awssdk.services.location.model.CreateGeofenceCollectionResponse,Geographic Information System,Location Services
software,amazon,software.amazon.awssdk.services.location.model.CreateRouteCalculatorResponse,Geographic Information System,Location Services
software,amazon,software.amazon.awssdk.services.location.model.GetDevicePositionRequest,Geographic Information System,Location Services
software,amazon,software.amazon.awssdk.services.location.model.GetDevicePositionResponse,Geographic Information System,Location Services
software,amazon,software.amazon.awssdk.services.location.model.PutGeofenceResponse,Geographic Information System,Location Services
services,ec2,com.amazonaws.services.ec2.model.InstanceType,Cloud,Virtualization
services,ec2,com.amazonaws.services.ec2.model.RunInstancesRequest,Cloud,Virtualization
services,ec2,com.amazonaws.services.ec2.model.RunInstancesResult,Cloud,Virtualization
services,ec2,com.amazonaws.services.ec2.model.Tag,Cloud,Resource Management
services,ec2,com.amazonaws.services.ec2.model.CreateTagsRequest,Cloud,Resource Management
services,ec2,com.amazonaws.services.ec2.model.CreateTagsResult,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.iam.model.GetAccessKeyLastUsedResponse,Cloud,Cloud Security
example,bedrockruntime,com.example.bedrockruntime.libs.demo.DemoRunner,Application,Integration
services,ec2,com.amazonaws.services.ec2.model.CreateKeyPairRequest,Cloud,Resource Management
services,ec2,com.amazonaws.services.ec2.model.CreateKeyPairResult,Cloud,Resource Management
example,bedrockruntime,com.example.bedrockruntime.libs.demo.scenarios.SystemPromptScenario,Natural Language Processing,Language Generation
software,amazon,software.amazon.awssdk.services.lookoutvision.LookoutVisionClient,Machine Learning,Prediction
software,amazon,software.amazon.awssdk.services.lookoutvision.model.DatasetDescription,Machine Learning,Data Preprocessing
software,amazon,software.amazon.awssdk.services.lookoutvision.model.DatasetStatus,Machine Learning,Data Preprocessing
software,amazon,software.amazon.awssdk.services.lookoutvision.model.LookoutVisionException,Machine Learning,Prediction
software,amazon,software.amazon.awssdk.services.lookoutvision.model.ModelMetadata,Machine Learning,Training Models
software,amazon,software.amazon.awssdk.services.lookoutvision.model.ProjectMetadata,Machine Learning,Prediction
software,amazon,software.amazon.awssdk.services.rds.model.StartDbInstanceRequest,Cloud,Resource Management
services,ec2,com.amazonaws.services.ec2.model.CreateSecurityGroupRequest,Cloud,Cloud Security
services,ec2,com.amazonaws.services.ec2.model.CreateSecurityGroupResult,Cloud,Cloud Security
services,ec2,com.amazonaws.services.ec2.model.AuthorizeSecurityGroupIngressRequest,Cloud,Cloud Security
example,mediaconvert,com.example.mediaconvert.CreateJob,Multimedia,Encoding and Decoding
example,mediaconvert,com.example.mediaconvert.GetJob,Multimedia,Encoding and Decoding
example,mediaconvert,com.example.mediaconvert.ListJobs,Multimedia,Encoding and Decoding
services,ec2,com.amazonaws.services.ec2.model.AuthorizeSecurityGroupIngressResult,Cloud,Cloud Security
services,ec2,com.amazonaws.services.ec2.model.IpPermission,Cloud,Resource Management
services,ec2,com.amazonaws.services.ec2.model.IpRange,Cloud,Resource Management
example,bedrockruntime,com.example.bedrockruntime.libs.demo.scenarios.TitanConversationScenario,Natural Language Processing,Chatbot Interfaces
services,ec2,com.amazonaws.services.ec2.model.DeleteKeyPairRequest,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.mediaconvert.MediaConvertClient,Cloud,Resource Management
services,ec2,com.amazonaws.services.ec2.model.DeleteKeyPairResult,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.iam.model.AttachedPolicy,Cloud,Cloud Security
software,amazon,software.amazon.awssdk.services.iam.model.ListAttachedRolePoliciesRequest,Cloud,Cloud Security
services,ec2,com.amazonaws.services.ec2.model.DeleteSecurityGroupRequest,Cloud,Cloud Security
services,ec2,com.amazonaws.services.ec2.model.DeleteSecurityGroupResult,Cloud,Cloud Security
software,amazon,software.amazon.awssdk.services.iam.model.ListAttachedRolePoliciesResponse,Cloud,Cloud Security
services,ec2,com.amazonaws.services.ec2.model.AccountAttributeValue,Cloud,Resource Management
services,ec2,com.amazonaws.services.ec2.model.DescribeAccountAttributesResult,Cloud,Resource Management
services,ec2,com.amazonaws.services.ec2.model.AccountAttribute,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.mediastore.MediaStoreClient,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.mediastore.model.DescribeContainerRequest,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.mediastore.model.DescribeContainerResponse,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.mediastoredata.MediaStoreDataClient,Cloud,Resource Management
util,util,java.util.ListIterator,Data Structure,Linear Structures
net,net,java.net.URISyntaxException,Error Handling,Exception Handling
software,amazon,software.amazon.awssdk.services.medicalimaging.MedicalImagingClient,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.iam.model.CreateAccessKeyRequest,Cloud,Cloud Security
services,ec2,com.amazonaws.services.ec2.model.Address,Cloud,Resource Management
services,ec2,com.amazonaws.services.ec2.model.DescribeAddressesResult,Cloud,Resource Management
software,amazon,software.amazon.awssdk.utils.ImmutableMap,Utility,System Tools
software,amazon,software.amazon.awssdk.services.rds.model.StopDbInstanceRequest,Databases,Backup and Recovery
services,ec2,com.amazonaws.services.ec2.model.DescribeInstancesRequest,Cloud,Virtualization
services,ec2,com.amazonaws.services.ec2.model.DescribeInstancesResult,Cloud,Virtualization
services,ec2,com.amazonaws.services.ec2.model.Instance,Cloud,Virtualization
services,ec2,com.amazonaws.services.ec2.model.Reservation,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.sqs.paginators.ListQueuesIterable,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.s3.model.CopyObjectResponse,Cloud,Data Migration
services,ec2,com.amazonaws.services.ec2.model.DescribeKeyPairsResult,Cloud,Resource Management
services,ec2,com.amazonaws.services.ec2.model.KeyPairInfo,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.iam.model.CreateAccountAliasRequest,Cloud,Cloud Security
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.ComparisonOperator,Databases,Query Execution
services,ec2,com.amazonaws.services.ec2.model.DescribeRegionsResult,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.memorydb.MemoryDbClient,Cloud,Resource Management
services,ec2,com.amazonaws.services.ec2.model.Region,Cloud,Resource Management
services,ec2,com.amazonaws.services.ec2.model.AvailabilityZone,Cloud,Resource Management
services,ec2,com.amazonaws.services.ec2.model.DescribeAvailabilityZonesResult,Cloud,Virtualization
services,dynamodbv2,com.amazonaws.services.dynamodbv2.model.Condition,Databases,Query Execution
services,ec2,com.amazonaws.services.ec2.model.DescribeSecurityGroupsRequest,Cloud,Cloud Security
services,ec2,com.amazonaws.services.ec2.model.DescribeSecurityGroupsResult,Cloud,Cloud Security
services,ec2,com.amazonaws.services.ec2.model.SecurityGroup,Cloud,Cloud Security
sql,sql,java.sql.Connection,Databases,Transaction Management
software,amazon,software.amazon.awssdk.services.migrationhub.MigrationHubClient,Cloud,Data Migration
software,amazon,software.amazon.awssdk.services.iam.model.CreatePolicyRequest,Cloud,Cloud Security
software,amazon,software.amazon.awssdk.services.iam.model.CreatePolicyResponse,Cloud,Cloud Security
software,amazon,software.amazon.awssdk.services.iam.model.GetPolicyRequest,Cloud,Cloud Security
services,ec2,com.amazonaws.services.ec2.model.Filter,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.iam.model.GetPolicyResponse,Cloud,Cloud Security
sql,sql,java.sql.DriverManager,Databases,Query Execution
undefined,undefined,com.amazonaws.SdkClientException,Error Handling,Exception Handling
sql,sql,java.sql.Statement,Databases,Query Execution
software,amazon,software.amazon.awssdk.services.sqs.model.ListQueueTagsRequest,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.mq.MqClient,Cloud,Service Configuration
software,amazon,software.amazon.awssdk.services.mq.model.Configuration,Cloud,Service Configuration
software,amazon,software.amazon.awssdk.services.mq.model.BrokerSummary,Cloud,Resource Management
services,ec2,com.amazonaws.services.ec2.model.MonitorInstancesRequest,Cloud,Virtualization
services,ec2,com.amazonaws.services.ec2.model.UnmonitorInstancesRequest,Cloud,Virtualization
services,ec2,com.amazonaws.services.ec2.model.DryRunResult,Cloud,Resource Management
services,ec2,com.amazonaws.services.ec2.model.DryRunSupportedRequest,Cloud,Resource Management
example,neptune,com.example.neptune.scenerio.NeptuneActions,Application,Integration
software,amazon,software.amazon.awssdk.services.iam.waiters.IamWaiter,Cloud,Cloud Security
sql,sql,java.sql.SQLException,Databases,Query Execution
services,ec2,com.amazonaws.services.ec2.model.RebootInstancesRequest,Cloud,Virtualization
services,ec2,com.amazonaws.services.ec2.model.RebootInstancesResult,Cloud,Virtualization
sql,sql,java.sql.ResultSet,Databases,Query Execution
software,amazon,software.amazon.awssdk.services.sqs.model.ListQueueTagsResponse,Cloud,Resource Management
services,ec2,com.amazonaws.services.ec2.model.ReleaseAddressRequest,Cloud,Resource Management
example,search,com.example.search.scenario.OpenSearchActions,Search,Indexing
example,search,com.example.search.scenario.OpenSearchScenario,Search,Indexing
services,ec2,com.amazonaws.services.ec2.model.ReleaseAddressResult,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.redshift.model.DescribeReservedNodesResponse,Databases,Query Execution
software,amazon,software.amazon.awssdk.services.redshift.model.ReservedNode,Databases,Database Optimization
software,amazon,software.amazon.awssdk.services.redshift.model.DescribeReservedNodeOfferingsRequest,Databases,Query Execution
software,amazon,software.amazon.awssdk.services.opensearch.OpenSearchClient,Search,Query Processing
services,ec2,com.amazonaws.services.ec2.model.StartInstancesRequest,Cloud,Virtualization
services,ec2,com.amazonaws.services.ec2.model.StopInstancesRequest,Cloud,Virtualization
software,amazon,software.amazon.awssdk.services.opensearch.model.AddTagsResponse,Search,Indexing
software,amazon,software.amazon.awssdk.services.opensearch.model.DeleteDomainResponse,Search,Indexing
software,amazon,software.amazon.awssdk.services.opensearch.model.DomainInfo,Search,Indexing
software,amazon,software.amazon.awssdk.services.opensearch.model.ListTagsResponse,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.opensearch.model.UpdateDomainConfigResponse,Search,Indexing
services,elastictranscoder,com.amazonaws.services.elastictranscoder.AmazonElasticTranscoder,Multimedia,Encoding and Decoding
services,elastictranscoder,com.amazonaws.services.elastictranscoder.AmazonElasticTranscoderClient,Multimedia,Encoding and Decoding
services,elastictranscoder,com.amazonaws.services.elastictranscoder.model.CreateJobOutput,Cloud,Resource Management
services,elastictranscoder,com.amazonaws.services.elastictranscoder.model.CreateJobPlaylist,Multimedia,Encoding and Decoding
services,elastictranscoder,com.amazonaws.services.elastictranscoder.model.CreateJobRequest,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.personalize.PersonalizeClient,Machine Learning,Prediction
software,amazon,software.amazon.awssdk.services.personalizeruntime.PersonalizeRuntimeClient,Machine Learning,Prediction
services,elastictranscoder,com.amazonaws.services.elastictranscoder.model.Job,Cloud,Resource Management
software,amazon,software.amazon.awssdk.core.client.config.ClientOverrideConfiguration,Cloud,Service Configuration
services,elastictranscoder,com.amazonaws.services.elastictranscoder.model.JobInput,Cloud,Resource Management
software,amazon,software.amazon.awssdk.services.pinpoint.PinpointClient,Cloud,Resource Management
services,elastictranscoder,com.amazonaws.services.elastictranscoder.samples.utils.TranscoderSampleUtilities,Utility,Data Conversion
software,amazon,software.amazon.awssdk.services.pinpointemail.PinpointEmailClient,Cloud,Service Configuration
software,amazon,software.amazon.awssdk.services.redshift.model.DescribeReservedNodeOfferingsResponse,Databases,Query Execution
software,amazon,software.amazon.awssdk.services.pinpointsmsvoice.PinpointSmsVoiceClient,Cloud,Service Configuration
software,amazon,software.amazon.awssdk.services.iam.model.CreateUserRequest,Cloud,Cloud Security
software,amazon,software.amazon.awssdk.services.iam.model.CreateUserResponse,Cloud,Cloud Security
software,amazon,software.amazon.awssdk.services.redshift.model.ReservedNodeOffering,Databases,Database Optimization
software,amazon,software.amazon.awssdk.services.redshift.model.RedshiftException,Databases,Database Security
